"Gene_Symbol","Post_MA","Pre_MA","Young"
"EIF4A2",28.3933962388834,22.9806970031423,25.0025899379232
"EIF4A3",6.68889176423104,5.51060115412076,3.97067186917108
"EIF4B",46.2929281489034,42.2624885005132,29.0175890516003
"EIF4E",19.2809587424909,16.5221915808442,18.004213084356
"EIF4E2",2.91472723732934,2.5775255788316,2.21134115392581
"EIF4E3",10.9488235750872,11.0897354318569,11.9182505996145
"EIF4EBP1",14.9962122832316,12.1104664728306,16.1326178351456
"EIF4EBP2",2.13265778431026,0.842347006752824,2.53138413207904
"EIF4ENIF1",0.469684994151266,0.334123174728102,0.201304717156455
"EIF4G1",85.9651482640283,85.9372850581501,65.9080435855681
"EIF4G2",15.5419562278305,13.7701642373146,11.1322522331829
"EIF4G3",1.66732354459023,1.39174163612886,1.54891173080515
"EIF4H",47.705332603098,39.9924003456869,39.6107158643484
"EIF5",89.8783713195377,90.1700242471307,83.1269058184873
"EIF5A",507.225496854917,430.41665026487,347.061774388721
"EIF5B",16.9532850672137,17.0432828401546,11.3731685173225
"EIF6",37.6580487613724,29.9344047065649,37.5240783329111
"EIPR1",4.69805912413918,3.877458055804,3.630703219398
"ELAC2",2.27345699301532,2.11448212887451,1.36222693730064
"ELANE",11.0082074374815,6.84482685415759,7.14533123886143
"ELAPOR2",0.285567898333844,0.182700670734291,0.268146705865967
"ELAVL1",5.40733561697598,4.49849559433444,3.05917363188618
"ELMO1",2.35631560515325,1.71521952634454,1.95048102352291
"ELMO2",1.17814166033244,0.833471411676688,0.734010191394706
"ELMOD2",17.6561661994493,16.0326773039104,11.9617782385507
"ELN",0.278615510678365,0.174394972933105,0.160941349608453
"ELOA",1.30311992573404,1.09564274402,0
"ELOA3DP",0.644438420369468,0.603277962444025,0
"ELOB",40.7417932838046,31.1063988492778,43.5240045653232
"ELOC",182.482361288543,165.669473324514,188.727226566659
"ELOF1",0.680404353902358,0.615139709592932,0.0642043459362736
"ELOVL1",8.94060126661456,8.81956853996158,9.93317570474614
"ELP1",4.01779110629163,3.5358645291938,2.479884275456
"ELP2",2.10199562547538,1.83996424548505,0.960147734707785
"ELP3",4.29626679653602,3.51731496778602,2.69016087589775
"ELP5",0.48336666039815,0.443476301976068,0.225272830886885
"ELP6",0.859698215970021,0.703976709898354,0.339250374614257
"EMC1",11.0961718393733,10.7205209010846,8.74606252310227
"EMC10",1.15804131264321,0.948698501735415,1.04956529093599
"EMC2",18.7723940342466,15.2704523517491,11.421008368243
"EMC3",9.18970650639655,8.45812807766015,3.65381567649225
"EMC4",16.4456001518615,16.1156455519521,12.3723545897007
"EMC6",8.86478172764503,10.115714000045,7.18228685851968
"EMC7",9.30723173002915,8.88534219350078,8.07426991580293
"EMC8",4.61908927700975,4.50301073763348,3.29335107565067
"EMC9",6.39378780349337,6.31157871947664,7.04294888781138
"EMCN",0.306951215954304,0.228412133719663,0.243195782487751
"EMD",11.7240545706995,11.3196375295356,7.72824300215619
"EMILIN1",0.922896540497641,0.784888496875159,0.571910863665708
"EML1",32.7492847941281,32.7367411954024,28.7286907351252
"EML2",5.17364153310339,3.98868818596019,4.79916056725913
"EML3",11.7384095684469,10.7789950020865,11.1455921165972
"EML4",1.68388165805691,1.33379736135283,0.492523166292992
"ENAH",0.667326965356487,0.192691060071009,0.554109592450304
"ENDOD1",514.537174086518,662.194482237202,402.96034971621
"ENDOG",130.122881192434,131.172257792423,74.9041253817694
"ENG",4.77434273045068,4.95985324452884,8.79053929935225
"ENGASE",0.60908013054653,0.630447779684004,0.264694296393066
"ENO1",18.8793218658526,22.3550132053959,19.0877291623658
"ENO2",0.647028680960037,0.0805096117620207,1.25878266766125
"ENO3",258.239355653732,247.067674711022,335.970999468753
"ENOPH1",42.8094730193385,40.0339757653731,44.9133503941549
"ENOSF1",2.48898764875614,2.00510484844855,2.90275135141697
"ENPEP",1.17504801744952,0.797901317966674,1.4224823534644
"ENPP1",2.09321527927322,1.48245809952049,1.65393466861587
"ENPP4",3.79575983474706,2.44701484497181,3.52875443757038
"ENSA",104.809580830683,93.438683952962,86.7802643098725
"ENTPD1",0.0512450499758073,0.00944776164989791,0.0454744245954437
"ENTPD2",38.8833291809807,45.2621774735471,37.4502642341291
"ENTPD5",1.86951354085112,1.79380132537144,1.09299472270706
"ENTR1",0,0.313222640012004,0
"ENTREP1",1.02352003831871,0.983051080803857,0.876915457234533
"ENY2",17.2033088506607,16.9737705063179,16.9010226613347
"EPB41",56.8142431342089,42.5167768766721,40.5088080413541
"EPB41L1",3.81031203332271,3.19937645599859,2.99669479973109
"EPB41L2",29.0314353474299,26.1819207390401,28.6229255129778
"EPB41L3",5.89443755863823,4.03587841458852,2.78277831132606
"EPB41L4B",0.471387268568084,0.557507010250198,0.277472789534157
"EPB42",53.1934818097938,32.0344464657571,27.5510443457968
"EPDR1",10.9098370720737,11.727136475405,3.28996641922587
"EPG5",0.459879823536307,0.398862238296071,0.0939154055615612
"EPHA7",2.69515292782602,0.847547380038586,0
"EPHB4",1.23152595001196,1.12454617640557,0.661302394753342
"EPHX1",639.262218027141,689.611888457456,153.898945769747
"EPHX2",0.317519691281004,0.235626332433993,0.291477919425619
"EPM2A",45.072683182292,34.1783282740268,25.1581455650535
"EPM2AIP1",28.0072476762486,24.9690468138599,21.8843393902077
"EPN1",14.4446893033083,12.6069902685681,11.6003393092903
"EPN2",18.1208214307566,15.5633272161112,11.9501868469108
"EPPK1",0.556021818330638,0.425170319387107,0.557985789917067
"EPRS1",55.8876869471495,44.8264563493844,41.7991685080672
"EPS15",16.3237949133357,14.6509199980476,13.0900764473662
"EPS15L1",15.5482748195371,12.9462612214449,13.5562789440389
"EPS8",2.65743191208441,1.9620111820975,1.76069268277086
"EPX",1.74506706739143,1.5448131436955,1.24039284162479
"ERAL1",1.92068924117646,1.48013833739573,1.37072705629595
"ERAP1",11.6106640695957,9.15514774591634,9.13395467024273
"ERAP2",2.22642420191743,1.80951451566541,1.94733134648699
"ERBIN",7.70355591173774,6.97042847280929,8.04328907618446
"ERC1",3.34009881568129,3.02754907659493,2.0618648743232
"ERCC1",1.79574158315133,1.3088336004774,0.987839112451763
"ERCC4",0.387385755043087,0.39467587648489,0.34542414542038
"ERCC6L2",0.235383268398341,0.421716058616091,0.202658005569681
"ERG28",6.85224428667711,6.47162851812135,2.44192903503673
"ERGIC1",39.2229907007207,36.6754320679581,31.3539507210006
"ERGIC2",0.906043981037612,0.650869654194869,0.507131121221876
"ERGIC3",1.66557181170284,1.18295527219882,1.51895146620052
"ERI3",6.75832604635074,7.0535686014557,5.89019811478207
"ERLEC1",1.52773930272979,1.19376866602154,0.933899781190568
"ERLIN1",6.12937410798896,4.64968951086829,3.94249267786384
"ERLIN2",45.0657018523171,37.5782545557254,35.9005634446587
"ERMP1",12.8824342443717,11.0027062084073,7.76211102210681
"ERN1",1.09694729780393,1.06529577729152,0.335421443946025
"ERO1A",11.7209493640112,9.63572058353196,10.2330544231625
"ERP29",6.15584989527562,3.75041339577387,5.29749579509695
"ERP44",7.1511514637818,4.66001993004341,10.1447332904281
"ESAM",6.34345166040278,5.82874505393261,7.14424474498664
"ESD",16.4212472100671,11.4481060076998,9.04088991825714
"ESYT1",25.6418932700165,22.0957471103902,19.1230796403083
"ESYT2",14.5300130641873,11.3551415487082,11.7819343902644
"ETF1",9.97388716463483,7.0568373529236,12.7973879799395
"ETFA",214.904749660989,175.118087259867,109.412421121789
"ETFB",222.11279746311,206.064586688885,130.093200616971
"ETFDH",174.941614499478,173.124720420184,144.313757067402
"ETFRF1",6.16968599324072,3.6450147788362,6.00759735436343
"ETHE1",15.2730491541534,12.4766918033995,13.9697504703263
"EVA1B",0.982885992246056,0.976581994520108,0.833759184792126
"EWSR1",7.52035633626512,8.04395544525442,3.85910693860369
"EXD2",2.52611195779301,2.41313096121934,1.32211854503881
"EXD3",3.9744299733779,2.58438741330807,1.12056950498476
"EXOC1",1.89606895806672,1.69532031999141,1.62370420597524
"EXOC2",68.0664007836978,62.7182855081896,37.3830097965616
"EXOC3",0.378915143090918,0.106289007855701,0
"EXOC4",6.68000607624639,5.2744894398867,6.42588039719537
"EXOC5",2.81822346446928,2.76141806165783,2.41572388111099
"EXOC6B",0.886329698579586,0.940899120661482,0.816329426774957
"EXOC7",2.27708814182337,1.7606601777384,1.67823218868335
"EXOC8",5.33558871524894,4.84869608263419,4.04096809227927
"EXOG",1.78499352541287,1.89466800930651,0.861085400619037
"EXOSC10",0.368482754381692,0.54781515069353,0.890144054676157
"EXOSC2",2.59308247582212,2.29867804088993,1.48957540638271
"EXOSC4",2.05762060195818,2.01678462372173,1.49797993271098
"EXOSC5",0,0,0.102670437505944
"EXOSC6",2.40711889989992,2.31960278720465,1.98541046972891
"EXOSC7",2.12166788648511,2.00692464828719,1.52196663663205
"EXOSC8",3.63012261533329,3.37957014796058,3.1996634442205
"EXOSC9",1.54840238677226,1.65525514662275,1.49204903094548
"EYA3",1.46460189108876,1.29459238634699,1.12528467086177
"EYA4",1.57443893303012,1.42101320586588,0.972012193783842
"EZR",24.4583322068765,13.0883748102448,14.5056254147222
"F10",12.1067225128059,7.4821083653493,9.20489998122276
"F11",5.59092534304366,4.38172691900239,5.01402874610267
"F11R",1.558035991132,1.58007868573958,1.60908973787696
"F12",19.2931754476621,15.205326090938,15.2677763232299
"F13A1",17.5031548489483,14.9009613646573,8.94225471703497
"F13B",0.342338083878873,0.112030136524312,0.119575646890502
"F2",29.3329814368381,22.4141706550195,14.2275210195287
"F5",3.08084161935153,2.28818937311814,2.17645426269999
"F7",3.1378187619157,1.86929346932124,0.770907883160867
"F8A3",2.11700833212408,1.43889150148077,1.35496329874867
"F9",3.59451559146945,2.77861216793126,2.96610889950371
"FAAH",6.07900732036803,6.03623796774453,2.90762901731143
"FAAP100",0.683803389802438,0.657915890951405,0.636739475093478
"FABP3",10.0724712610243,7.61037646483854,5.31161081377325
"FABP4",6.3950453010544,5.8987287510754,3.41486293265366
"FABP5",1.08587555620395,0.931531524562519,0.394380555635107
"FADD",25.8544155816502,22.8739710561712,30.6657393902623
"FADS2",0.531280779590513,0.150023547287174,0.531955343594148
"FADS3",0.608134430717545,0.381766520124516,0.0926695039487996
"FAF1",14.4783985411183,13.8944208191115,12.2968805156469
"FAF2",8.30316125552845,7.33513411375703,5.02991137183982
"FAH",0.937251982351265,0.690152403930632,0.263118847761308
"FAHD1",24.7582191037606,24.450188124401,19.8266472992589
"FAHD2A",5.24867898932909,4.65576014547789,5.59791845633007
"FAHD2B",0,0.0204928091568403,0.107638814100723
"FAM114A1",12.0140293621128,10.3776399660185,10.7928900931792
"FAM114A2",7.05819591914098,6.70514605705399,7.02059095451944
"FAM118A",0.77525772304126,0.712700806750531,0.652198581638397
"FAM118B",3.94764570177908,3.6493075946582,3.12193987852057
"FAM120A",24.5485997767325,21.0881004013866,12.4342575017961
"FAM120B",8.10485473962062,7.03555696755796,4.60232915901421
"FAM136A",4.79979627840281,5.23077449554247,3.21199555736567
"FAM162A",392.557826414643,390.420326998194,154.537002092179
"FAM172A",1.06975568058682,0.203902240304143,0.469267979207577
"FAM177A1",4.12648924455914,3.79822757532698,3.25242981640835
"FAM184A",2.41037939376711,0.646179455029506,6.78203104364363
"FAM185A",3.29539813328307,3.07170075305525,2.59208452263334
"FAM186B",0,0.154925464553095,0
"FAM20B",4.59797700696663,6.77568658139427,3.51992729403827
"FAM210A",27.2819567259842,28.0011586844269,16.9052168328619
"FAM210B",18.5369093368471,17.3047485382892,6.02915335242266
"FAM219A",0.34784384158539,0.321351247754151,0.216884845395285
"FAM234A",0.941374239988991,0.887663304978163,1.07280168046865
"FAM241A",0.106904472608026,0.0947254536057664,0.111796003088458
"FAM241B",3.90116725140529,4.52702365656785,1.2861657527017
"FAM3A",1.71143574157586,2.37356996504953,0.385779111607672
"FAM3C",30.292233125779,39.394592565114,25.3110534853744
"FAM50A",1.94045232263489,1.98032507404844,1.17070842435211
"FAM8A1",1.8813870222298,1.38451546266327,0.937847615714025
"FAM98A",3.54529364287657,2.93427944158066,2.42093803349126
"FAM98B",10.9649097855735,8.80513517996429,7.15127647731835
"FAP",5.56182072562458,3.81282332876028,4.9862531763566
"FARP1",1.87521318060218,1.40730063437408,1.58000484729639
"FARS2",7.03500104199012,6.56725912027952,4.27278609475386
"FARSA",4.53825170586061,3.34109123911197,2.39515944005109
"FARSB",3.1228842549821,2.30518438533634,2.52785055427129
"FAS",0.939978140242757,0.581482404920207,0.933268988924727
"FASN",17.4185005933828,14.7786426428102,14.2796820541851
"FASTK",0.653546767669646,0.298478604410709,0
"FASTKD1",0.761912594485646,0.661343356062047,0.0336152881433252
"FASTKD2",5.20420080684182,4.74139110901206,2.76239190930048
"FASTKD5",3.36889498454145,3.15493308660197,1.69577559573289
"FAT3",20.6278669163546,19.2826308348136,20.9024907954304
"FAU",19.4876206922341,12.3743360310236,14.9515836496662
"FBL",3.31684395306648,3.3817216492876,1.87242460527791
"FBLIM1",0.236397852032902,0.102307346066158,0.120081748893731
"FBLN1",18.6754716313868,17.0959757746234,19.1556876889919
"FBLN2",19.7847254425727,17.8532548893652,24.163508431556
"FBLN5",14.3473797132791,14.3127192361975,23.7118236465388
"FBN1",126.787580142487,202.756012036412,88.9798809851066
"FBN2",20.8390541474828,18.6714341273873,18.643307449839
"FBP2",8.31518667777414,6.67449872499232,10.6734455070775
"FBXL15",1.83468236896776,1.54455726582515,1.42636454166884
"FBXL19",3.41447796527686,3.74429865289584,4.07967706798264
"FBXL20",1.4792789889709,1.39300857733331,0.861880840392935
"FBXL8",20.1355372059927,13.0997358385614,15.5501134155459
"FBXO21",2.55697712662749,2.54959265746148,1.64369136097479
"FBXO22",7.39078908040491,5.79559995692291,6.45506033269893
"FBXO3",10.7345148305969,9.08158306386522,7.37940335763408
"FBXO30",0.968621850465594,0.624514388677141,0.664613376828908
"FBXO40",3.58007041773809,3.78094713414491,2.5516943459088
"FBXO42",2.65489509095678,2.44964464390266,1.76674366862337
"FBXO44",5.95319766450598,4.81975769870905,5.32419964439843
"FBXO6",6.97879230152455,6.59577872525881,4.92290820454992
"FBXO7",18.8737948304104,12.9112841677161,15.4909954338885
"FBXW11",0.914940010236867,0.84713125396581,0.216398652365308
"FBXW2",0.381663560662372,0.30256372546584,0.0335401056342905
"FBXW5",1.67722787088432,1.52941538096522,0.989727757921037
"FBXW9",0.0835251934957582,0.0615970997746786,0
"FCER1G",11.3276229918904,6.76251274096343,4.34941554527612
"FCGBP",1.0538680205586,0.704398266040499,0.980493138877089
"FCGR2B",2.22652307356317,1.41556443808366,1.73041222834455
"FCGRT",3.06923425452765,2.67015997723113,2.90122798973675
"FCHO1",0.419493866048646,0.104547595466746,0
"FCHO2",1.53505122235994,1.25773698692496,0.816167426674726
"FCN3",7.46074710296919,5.03917266089499,6.23980478333846
"FCSK",6.43728976625259,6.06765227743875,4.98688255252259
"FDFT1",2.9395106176669,2.80076400512891,2.33151904141489
"FDPS",42.5898301534192,44.0026103890221,64.1807460819777
"FDX1",19.333283955025,17.017828737842,17.9017639396203
"FDX2",2.3041027230232,1.61176736093978,1.0893702611757
"FDXR",12.5536102436028,10.4030057195231,8.36867585734234
"FECH",53.1484882848443,54.722752487612,40.2006359247542
"FEM1A",2.41190279664874,2.56349558879924,2.080270569183
"FEN1",3.42465387922375,3.4067643312588,2.21451307838255
"FERMT2",19.2724655608631,24.9547540872467,19.2616117532371
"FERMT3",23.0567557357389,14.0279854131002,12.3903899504692
"FEZ2",3.16154073415555,3.06585038782333,2.80405359981559
"FGA",488.425994297095,447.63055650677,461.856846602083
"FGB",245.525521914607,230.026262414831,232.133378167216
"FGD4",14.1608003728986,12.3407364672772,10.6524520022023
"FGF13",1.69477150701065,1.94161804761515,0.398034861335361
"FGFR1",0.182183167939713,0.127069864583825,0.114612402716591
"FGFR1OP2",0.144958547802571,0.144181195867056,0
"FGG",294.408412959317,268.73712327694,279.55970762679
"FGGY",5.99765703510664,4.11574558424044,5.5733727714393
"FGL1",0.325225807613202,0.0655170827113388,0.179897897920658
"FH",12.1024774282864,10.5682561993682,6.94793610336111
"FHIP1A",5.07392853831849,5.01106228247528,4.88662131916191
"FHIP1B",0.818867457392169,0.794755282552722,1.14709430955852
"FHIP2A",6.97035026977845,5.87368794328702,4.81999703960065
"FHIP2B",1.09154450737767,0.973706043532135,0.941367371510603
"FHL1",10422.5587790236,11614.2226288671,10459.858287269
"FHL2",3.80072666623614,2.70848585210229,3.01952238588995
"FHL3",199.285986104362,191.633611480916,207.27672963688
"FHL5",3.78739365690773,3.20153203187821,3.71639732135974
"FHOD1",76.5482315871584,66.9334022956239,41.8188296512839
"FIG4",0.198561207256972,0.317278531121178,0.0351936593520918
"FILIP1",5.72730107300458,5.26423345072723,4.062590370593
"FIP1L1",0.0654696076864237,0,0
"FIS1",62.2384717762054,62.0196767849204,35.2596642599098
"FITM1",19.832453309983,19.9715461158144,11.1571105007121
"FITM2",18.6972880091789,18.4491522974268,14.0380879803746
"FKBP10",2.46528165599178,1.02633292575598,1.08294844001983
"FKBP11",2.49651357914825,1.22319976677429,0.143597015164305
"FKBP14",0.912452102384125,0.834820111651389,0.989501013464689
"FKBP15",3.931048106791,3.53119435736136,2.80193803849369
"FKBP1A",37.6694173514932,26.6714971343737,25.7087287604564
"FKBP2",75.9550151238097,61.7900536435262,59.5980796172507
"FKBP3",123.219075789035,120.842266014829,93.4755536039321
"FKBP4",28.2684811194274,20.3816232463846,30.4407001242554
"FKBP5",9.32740362151837,7.7386245277556,5.15934388556754
"FKBP7",2.96931163725584,2.52442709945335,2.51523071563978
"FKBP8",10.3004880189861,7.72295778692732,5.58690165096503
"FKBP9",7.39542991844256,5.30048552292156,6.29892002114543
"FLAD1",8.52924493111655,7.72002009977372,9.42100965397238
"FLCN",4.16779866609154,3.76971266592585,2.80955574396907
"FLG2",0.738004830538084,0.368786206292186,0.150907432927875
"FLII",10.7355332886039,8.97701219517697,7.45167008306608
"FLNA",425.402571258995,321.594160566025,291.537601980795
"FLNB",10.3856833548665,7.74560382847013,7.21964608345566
"FLNC",972.645684352575,854.267882921818,884.073683122003
"FLOT1",19.8499957639564,21.1492794325517,20.9830895164837
"FLOT2",96.6109892721496,105.868900904194,98.7555728968377
"FLYWCH2",4.68029971153132,3.90290684090131,2.73532190735461
"FMC1",12.6098580650777,12.5565712339564,9.85723272191323
"FMNL1",2.85550553227787,2.44020399044961,2.42979539083323
"FMNL3",1.84141508047948,1.61990452279786,1.41762721949074
"FMO3",15.7945622726864,12.9582655008769,19.2101653721323
"FMOD",3.88103011091176,3.52068981703845,10.1960419793001
"FN1",51.935731356293,40.9109507610248,36.0990935411913
"FN3K",5.96356722676794,5.49880303264808,5.93882626754968
"FN3KRP",9.27642256972204,5.73172222359347,7.25277047782572
"FNBP1",6.94216306451009,6.17059082670246,5.90510411436459
"FNBP1L",5.62792367201465,5.63592233149131,5.36337643599326
"FNBP4",0.0287756781116633,0.0337086540965949,0.0181176759100482
"FNIP1",0.339953519833107,0.342115419157866,0.11911702994263
"FNTA",12.3397974373607,7.93401971797778,11.3600050703654
"FNTB",14.404887918658,11.0046493059836,10.8455728036613
"FOCAD",4.18289978598062,3.51572661421225,2.45829702048871
"FOXK1",3.29730776943657,3.10069621597505,2.53419114018485
"FOXO1",3.13646626593024,2.87017618082327,2.24356519943271
"FOXO3",0.226185699114865,0.176912648183186,0
"FOXRED1",1.90118558518781,1.70154791575644,0.474769463688463
"FPGS",3.05093187026709,3.05971907336285,3.87896969476514
"FPGT",1.37015135536866,1.12179313275727,1.03031934623647
"FREM2",2.5492498073781,2.33378225612934,1.52219923759806
"FRG1",5.61389659049194,5.9250891854573,3.9949359317286
"FRK",3.44434750204764,2.64200586169973,3.8898406213882
"FRMD3",1.38588647183164,1.58447542727694,1.21551359586772
"FRMD8",2.93439348311981,2.27675071805547,3.07898799723388
"FRMPD3",9.57437211622815,9.38390997812419,8.94075637202476
"FRY",0.680628833717474,0.53276403321686,0.291673949101007
"FRYL",0.531950643028728,0.565796930698572,0.499203258734177
"FRZB",6.0781436985129,6.93714547039084,12.5855559743546
"FSCN1",34.9563409297124,16.8089278715477,31.058234971888
"FSD2",11.4823389361839,13.9595689400839,8.12918421161266
"FSIP1",1.63094613023494,3.86997242687509,4.63878984823852
"FSTL1",1.58726784940569,0.924520152249715,0.676233315721182
"FTH1",119.430837811151,83.6107860438589,51.5435014248412
"FTL",24.735752163643,12.2975283748382,6.51157957507496
"FTO",11.5195301380211,10.3480721275847,13.1257870281763
"FTSJ3",0.27434235280839,0.411195689866257,0
"FUBP1",4.03812803851663,3.61207655252266,3.38840177939676
"FUBP3",0.689047793115713,0.701576878484589,0.211924465403349
"FUNDC1",4.06007181306782,3.70288589503065,3.41120791333587
"FUNDC2",4578.78833028968,5798.01409638285,3018.47216133917
"FUS",37.4844713630726,31.8715343311228,20.3245928208393
"FXN",22.1533790695999,17.9895337239941,12.9330226954817
"FXR1",39.7280416228882,41.8568408351969,22.112813163761
"FXR2",5.30489162119542,5.36966423694533,3.23911033386247
"FXYD1",554.956487265245,748.293424487037,609.449643626974
"FYCO1",64.114279366583,65.8631163122863,49.9527841692698
"FYN",0.597095521329521,0.300972791812146,0.962279639984563
"FYTTD1",0.97207153055742,1.91326907241313,0
"FZD4",8.95693042958708,6.58041808452494,4.53078392967072
"FZD7",0.185718167847566,0.160940209242266,0.830262841406993
"G0S2",15.8743037626147,16.5153028971274,12.2950396777416
"G3BP1",9.69671116769036,8.87307625449014,6.16121634862209
"G3BP2",3.3949648797308,3.19809788747324,1.68284520796572
"G6PC3",7.8513517948747,9.75711393044389,10.0462315199914
"G6PD",26.1422953006528,17.4601039100674,20.0475508106574
"GAA",7.48545248026701,5.25440753426162,6.00830183157258
"GAB1",3.84607141342743,3.66098005144028,3.03731211108811
"GABARAP",1.88705269067604,1.69632988915712,1.63206100115091
"GABARAPL2",5.60458125292212,4.73972051503994,4.34494027022124
"GABPA",1.11586288595923,1.35922756655311,0.651614542285407
"GABRA1",3.62156696682578,4.92350338791356,0.690977274751326
"GADD45GIP1",5.27379487756185,4.73173462146063,2.54344281936403
"GAK",0.705853679839243,0.685045957371013,1.01375790673955
"GALC",1.60486784706899,1.25147789128872,0.90940032208871
"GALE",2.72752163748063,2.23514312777379,1.86027087725932
"GALK1",25.6933176693294,24.1306904770901,25.219062472319
"GALK2",1.8634592391247,1.77336548171345,2.0180644515523
"GALNT1",14.7291224109975,15.925202159898,12.2338017191813
"GALNT2",128.637433768552,159.544826072735,107.263873578626
"GAMT",92.1447819967159,96.1831293702576,157.986378391726
"GANAB",96.363051597995,83.3334207222476,74.3717298327862
"GANC",2.66045022886491,1.72813958637,2.76047323342863
"GAPDH",2013.50414691651,1766.41353688369,2747.86303862552
"GAPDHS",22.8558476380127,17.0032149234587,11.9507343556369
"GAPVD1",27.1133398259962,22.1829674081508,18.7491889784692
"GAR1",1.15129168672662,1.30955848467477,0.190956653376798
"GARS1",26.0399845129916,17.9980300906099,11.6131911221266
"GART",20.7632124041721,15.4975098641148,17.8933365321655
"GAS6",1.33099578737795,1.14154166762065,0.720631260717393
"GATAD2B",0.292227773627403,0,0
"GATB",10.4612799344758,9.16864620623583,6.67045832788319
"GATC",5.51792171472394,4.87656900684346,4.19779761827392
"GATD1",4.34019700353205,3.53504416966104,3.5431845617187
"GATD3B",34.3363766270062,19.4708255339917,19.5786145159448
"GATM",6.06404885309467,6.34850677468472,4.87243387706779
"GBE1",17.4098933894783,6.94004012222587,13.4161712952473
"GBF1",18.4456339275688,15.6034197237221,14.1303346647113
"GBP1",4.68610072978926,4.36025010408426,5.24286416102104
"GBP2",5.06696815493105,3.97721108642455,4.25269674156219
"GBP4",1.39461817536995,1.05830057310288,1.50165565304094
"GC",64.4210180942355,41.283921011439,61.0333162319073
"GCA",2.43055377969847,1.6049504646601,2.54759811246335
"GCAT",2.52941807181119,4.62145647182815,2.64951076940942
"GCC1",0.862745258210142,0.540438065037051,0.586416950258907
"GCC2",1.38517494104569,1.5407575675205,0.894499065524076
"GCDH",26.551310386138,27.8219028928126,20.9416079882065
"GCFC2",7.56418970839051,6.01381576318158,4.25059869966454
"GCLC",3.74337438141487,1.91483205847672,3.42224464371632
"GCLM",21.9776255630502,16.6368199816715,22.3419823213918
"GCN1",21.6949384574385,17.0851918279996,14.5857107858038
"GCSH",112.628334220691,95.7671460240639,82.8018120334475
"GDA",3.85794661718366,3.27820456275393,2.23816597521127
"GDAP1",1.69171959262417,1.20044139928908,0.946198006853234
"GDAP2",0.989879439799153,0.987433529584514,0.927221346459795
"GDE1",121.876628131099,179.195945480637,80.63339277418
"GDI1",15.4595864913949,13.2802296920372,14.6221210276418
"GDI2",24.1630516631256,19.9081552871283,22.1216572197094
"GDPD1",13.8641904837824,17.2899711217058,8.40685344066778
"GDPGP1",0.413128045546062,0.494415281465993,0.384769769660239
"GEMIN5",10.5726140595963,9.39183117135923,6.63777670028015
"GET1",5.25627952245824,3.72931822414002,3.31126947676855
"GET3",85.9417864129484,63.0171501150986,65.0816837427397
"GET4",5.3266575713449,4.68106039831473,3.48305829475353
"GFER",8.15623789986562,8.57998271033503,9.119874012702
"GFM1",44.5426906138361,44.3587051836156,35.0537307328682
"GFM2",15.6403201281323,15.042404382421,11.2424265025596
"GFOD1",26.4315411402219,25.3366713877805,25.3767422149897
"GFOD2",0.0880452656547134,0.0193258854616819,0
"GFPT1",27.514719367073,22.2436225925486,14.9566773271014
"GFPT2",1.0205636027236,0.415853039362869,0.356998468852918
"GFRA1",0.66193028904046,0.583794689174972,0.493194496367908
"GFUS",4.37450634037107,2.37658845957995,2.38718945851968
"GGA1",8.93101569870052,7.6652798644962,7.514173658178
"GGA2",6.648711343897,5.97038601246778,4.97437504489357
"GGA3",4.73910897273463,3.90499889672724,3.7935787729406
"GGCT",8.6823549785563,6.25339821297331,8.85118789514864
"GGCX",2.76664983145542,2.98284699602812,1.83814730439546
"GGH",0.839178135566877,0.656468239867256,0.121056756866741
"GGPS1",5.78353608279998,4.5540690799581,8.02671324043825
"GGT2P",10.0377668420961,9.86437535741276,1.58380483497213
"GGT5",22.760427035175,22.5598631576231,17.0105811630459
"GGT7",4.20413552441728,3.76750786130409,3.61970159476832
"GHDC",14.5248638539255,12.7809841052318,10.4190783117971
"GHITM",314.055272829917,337.300703473835,152.898306903806
"GID8",3.99574683052039,3.33469447829865,2.69045991114254
"GIGYF2",1.37737832812195,1.25022483022579,1.38957372374048
"GIMAP1",7.62207089377543,7.1839236262505,8.19009855666716
"GIMAP4",18.257151786929,12.7561355228071,15.6511404365687
"GIMAP5",6.33562387602874,5.56885285414914,5.83950593896029
"GIMAP7",3.42290743294192,3.88708214341326,3.56601668916461
"GIPC1",7.92315267592725,6.22635318978658,9.09572348360086
"GIPC2",2.3700604569612,2.26373314389835,2.15556127530799
"GIPC3",1.30881443695211,0.899461901189751,0.550429508219891
"GIT1",7.59226886072396,6.04539343803304,5.32015507432881
"GIT2",11.0805513444167,10.0171883064713,8.19535762547905
"GK",2.33558803521124,2.30232802805626,1.40263991069758
"GKAP1",0.221160404415582,0.191740381616812,0.0694617007480843
"GLB1",2.43878281973134,1.56758257673836,1.87680009164702
"GLG1",6.99361119771679,6.10937448061122,5.1556942360835
"GLIPR2",1.80159658775008,0.632640531119947,1.31978352344235
"GLMN",3.52494634134667,2.86245312609363,2.31164380138447
"GLO1",45.8891541322479,36.3308710241015,37.470391889297
"GLOD4",1.54412093877739,0.851867260066743,0.932932700715708
"GLRX",0.771705588993656,0.0564050563415319,0
"GLRX2",2.33854491282404,1.95247166590666,2.54776914416411
"GLRX3",15.5077603514673,10.9659823992307,12.558717760377
"GLRX5",54.8681148538746,44.5628990423195,51.3914695942468
